NO DATE Ice Cube:Man Vs Machine,Ice Cube,",Yo, we in a fight for our lives,We in a fight for our lives,And the trick thing about it,I don?t know if we can win,And what?s sad? i don?t thing we WANNA win,,Can you help me? a nigga need a job,I?m desperate, for some corn on the cob,I?m helpless, will i have to steal and rob?,No black? dinner so i got to ask bob,Bob got a job but it?s done by a robot,No lunch breaks so it could do a whole lot,More than a human being and it?s European,,Ran by a Korean, American,,So there I am, surrounded by aluminum,There?s no way you can run,,There?s no way you can be,,It?s just and me, versus modern day machinery,,It?s man vs machine baby,My head?s in the guillotine baby,It might take it off clean baby,Automated dreams it was man vs machine baby,,I?m a fly caught in the web,A fish stuck in the internet,Don?t they know i?m a deathly catch?,Eat this meat, every bite so full of stress,So what can I say to you?,I?m highly relatable and biodegradable,I thought we was unfadeable,Slaves to machinery, is that the way to go?,I don?t need you to fuck 24/7,I guess that computer love,I don?t need you to love,Human contact ain?t what it used to was,,It?s man vs machine baby,My head?s in the guillotine baby,It might take it off clean baby,Automated dreams it was man vs machine baby,,The whole world is automated,It need to be investigated,When people are eliminated,What we supposed to do when its time to feed all the babies?
,
,
"
NO DATE Ice Cube:Game Over,Ice Cube,",Man, what's up with these niggaz out here,Mad at us cause we on top,I love to see niggaz gettin money,Better get it while the gettin is good,Get it while you can, man,And stop hatin me, fuckin with my shit cuz I got more hustle than you,Get yours, get yours baby,,I'm seeing millions, niggaz dont understand,Know what? Im makin moves, puttin cash behind plans,To blow up, will he style like this,Everyday I parlay, sip Henne and Tanqueray,Stay in the mix like Alezay,V.I.P., my shit parked valet,On the prowl again to get honies familiar with the smile again,Some try to assault Dre, its still cavi,Im eatin steak while they struggle to break the slave mentality,I givin livin definition long as my hearts tickin,I fought and made the world listen,Whatever fly Dr. Dre invented,Turn on the box and let my son watch these studio clowns on 60 inches,I push a rover, shit platinum before the sessions over,Rap master with the Houston heat holder,These playas best to get they shit in check,Cuz when I get my hustle on aint no playin with a full deck,,Lord please, murda my enemies ,Burn em at a thousand degrees,And lord please let me make mo cheese,Cuz I aint quite ready to leave ,,,Buck the whole world,Meant that, gotta stay strapped,Cuz 99.9 a niggaz, carry they gats,Super fist fightin shit might come down to dyin,When the time comes down for the tryin I got nine,Reasons why niggaz shouldnt step in my face,With the nonsense, cause I'm always heated and you can taste this,Audi little something out the seams a my trousers,With no hesitation I got a team to come clown ya,I down ya, so let your people know what they face,With the type of individual thatll bomb a sub-station,Kaboom! and everybody dies outside,There aint no escapin the Reaper so dont try,Go ahead, close ya eyes, who the next to step?,Face down, hit, bleedin on the steps a death,Check yo self, you just been invaded by true soldiers,December 31st, 96 ,,Lord please, murda my enemies ,Burn em at a thousand degrees,And lord please let me make mo cheese,Cuz I aint quite ready to leave ,,,,Smokin weed I never trail, I lead,Spendin dough, tripped the cost of a ride like it was pocket money, Gs,But these are the things real playas do,Talkin shit is real things that the hatas do,I'm namin you,Shit's thick, its time to run for shelter,I kept the word, things could happen to marks like it was helter skelter,,Dear diary, I'm runnin outta pages,Fadin, in and out, takin purple hazes,The dazes, Revelations in the last stages,Red skys institute, the silent horns playin,Im prayin with tears in my eyes,Cuz I'm tryin to make it into eternal peace without dyin,But they eyein my bank account with beams on my rover,The killa failed to launch his attack ,,Lord please, murda my enemies ,Burn em at a thousand degrees,And lord please let me make mo cheese,Cuz I aint quite ready to leave ,
,
,
"
NO DATE Ice Cube:Everybody Wants You,Ice Cube,"The Unband,Everybody Wants You,You see 'em comin'at you every night ,Strung on pretension, they fall for you at first sight ,You know their business, you think it's a bore ,They make you restless, it's nothin' you ain't seen before ,Get around town, spend your time on the run ,You never let down, say you do it for fun ,Never miss a play, though you make quite a few ,You give it all away - everybody wants you ,You crave attention, you can never say ""no"" ,Throw your affections any way the wind blows ,You always make it, you're on top of the scene ,You sell the copy like the cover of a magazine ,Puttin' on the eyes 'til there's nobody else ,You never realize what you do to yourself ,The things that they see make the daily reviews ,You never get free - everybody wants you ,Everybody knows you ,Everybody snows you ,Everybody needs you, leads you, bleeds you ,Nights of confusion and impossible dreams ,Days at the mirror, patchin' up around the seams ,You got your glory, you paid for it all ,You take your pension in loneliness and alcohol ,Say goodbye to conventional ways ,You can't escape the hours, you lose track of the days ,The more you understand, seems the more like you do ,You never get away - everybody wants you
,
,
"
NO DATE Ice Cube:Hoo-Bangin',Ice Cube,",You are now rockin with the west,We don't fuck with the stress,Westside connect-Gangin, hoo-bangin,And we got thousands, so fuck what you claimin,,Who wanna scrap with a nigga that bang,Straight mass murderin on 24 tracks,I put it down like a hog, I got what you need,I'm from the westcoast the bad seed with the bomb weed,Hollow points is my venom,I bust rapid as the beat, flamin hot when I send em,And them niggaz out of bounds better duck when I come around,Movin the crowd with a tech layin niggaz down,You say shit my whole crew claimin true,Some niggaz damu and niggaz wear blue,Pennitentary bound, smokin weed by the pound as I clown,Sendin work out of town on the greyhound,, Mack 10 is the lick, Westside is the click, Can't get enough of this gangsta shit,,We got bulletproof vests and 96 ???,Leavin fly bitches in donna karen dresses,With a neck full of hickeys, situation lookin tricky,20,000 in my pocket and I'm still sportin dickies,Fuck that, connect life, let me make it plain and simple,You say you roll deep you gonna get busted like a pimple,Till my very last breath, I'ma Inglewood swang,So tell me do you bang, fool, what set you claim?,Cause niggaz like you can't win with Mack 10,So let the games begin, I'll leave you black again,Cause on a homicide I ride to the fullest, not just a little,Cause its four fingers up and two twisted in the middle,,,I'm on the hunt for the loot, watch your pockets cause I pat em,Bailin through the hood in chucks and stacey adams,Got the spot still poppin, got your legs still rockin,Ever since foe life, my ex bitch been jockin,I can't fade no hos, And this is one of those,That I iron on my clothes, and shine my romeos,Be the best friend to me, get a little hennessey,Always down to scwab when I blast on my enemy,A bitch thats the leader of the hoo bang committee,With a 100% Mack 10 on her tittie,Lookin pretty as a bangin if you wanna hoo bang,Throw your neighborhood up like it aint no thang,,,Yeah, gun ho mack 1-0,Straight stompin and chicken hawkin,Inglewood swangin, dope slangin,And Hoo-Bangin' Comin from the...,West-side,
,
,
"
NO DATE Ice Cube:Cinta,Ice Cube,"Melly : Menapak jalan yang menjauh,Tentukan arah yang ku mau ,Tempatkan aku pada satu peristiwa,Yang membuat hati lara,KD : Didekat engkau aku tenang,Sendu matamu penuh tanya,Misteri hidup akankah menghilang,Dan bahagia di akhir cerita,Melly : Cinta.... tegarkan hatiku,Tak mau sesuatu merenggut engkau,Naluriku berkata,Tak ingin terulang lagi,Kehilangan cinta hati,Bagai raga tak bernyawa,KD : Aku..... junjung petuahmu,Cintai dia yang mencintaiku,Hatinya dulu berlayar,Kini telah menepi,Bukankah hidup kita akhirnya harus bahagia,Melly : Didekat engkau aku tenang,Sendu matamu penuh tanya,KD : Misteri hidup akankah menghilang,Dan bahagia di akhir cerita,Melly : Cinta.... tegarkan hatiku,Tak mau sesuatu merenggut engkau,Naluriku berkata,Tak ingin terulang lagi,Kehilangan cinta hati,Bagai raga tak bernyawa,KD : Aku..... junjung petuahmu,Cintai dia yang mencintaiku,Hatinya dulu berlayar,Kini telah menepi,Bukankah hidup kita akhirnya harus bahagia,Melly : Bagaimanapun hidup hanya cerita,KD : Cerita tentang meninggalkan dan yang ditinggalkan,Both : Cinta...........
,
,
"
NO DATE Ice Cube:Bangin',Ice Cube,"West-syy-eed,Huh, niggaz be like wonderin where tha Ice Cream Man been at,I been down South countin my marbles nigga,But I got two sides,Damn it feels good to be back in the Yea Area, I mean the Westside,With these motherfuckin West Coast Bad Boyz,Westside Connection, Ice Cube, W.C., and Mack 10,Nigga y'all know the Westside is Bout It Bout It,It's the I-N-G-L-E here to trouble you, W double-oh D,See me, I take this gangbang shit to hold mouthes,Beach coup, the hood patrol wit my flag in ya mommas style,I throw my set up, I ret up, Nigga I break up,No hollow points so I don't jam tha tec up, dog,I put tha Cavi all day to parlay, when niggaz trip I spray,Then is anybody here all day, shit I trizit to my clizit,Who wanna fuck wit it, since tha World is a ghetto,Looks like I'm stuck wit it, Killa Cali is the state murder,Everyday it's a homie, lay my rag in a casket and retaliate,Nigga who is you, what side is you, red or blue,I gets my drop on, I regulate the turf I stomp on,Everytime I see some I grabs me gun,Red rum red rum and Inglewood is where I be from,Boom boom bang on I bust back, fuck that,Loud strings in my chucks and a maroon velvet golf hat,I let my holsters hang loose, no truce, no tamin,Westside niggaz for life, it's gangbangin,,Red rag blue rag, watchin niggaz sag,44 mag, throwin up flags,If you Bout it what you claimin, fuck what you slangin,Ain't no tamin Westside gangbangin,What do I got get high for, what would I lie for,And what would I die for,Westside is the best side you got to know,Keep a calico by the bedside, this what I'm all about,Now which one of y'all motherfuckers shot up my momma's house?,It ain't no rules when you ain't got,Nuttin to lose, and a gang of tattoos,So throw ya muthaphukkin, set high in the air,If you don't care, to ride a wheelchair,Watch what hood you select,Many niggaz get checked for the tat on they neck,We got the cannabis bombay, G ride Hyundai, ya best ta pray we don't,Find out where ya stay, lookin at my momma thru a glass window,Up in L.A. before it was called South Central,Makin niggaz like new statistics while bumpin my Stylistics, and,I'm locin, smokin dat yermon as a youngsta,Now I'm big and strong as Herman Munster,It's the set I threw up, tha only way ta go,It's the way i grew up, the only way I know, fa sho',It ain't about Crip or Blood, and itüll never die,Because there's too much love,,High as a ki-zite tonite, rollin on my ci-zite,With that Dub-S to that C-lite,Iüm ready, but them niggaz on wait,Tey get beat like hussein by tis gangbang track,Young hustler, geyda pusher, leg crusher,Nigga make way for this Neighborhood quickster,Raised in a system, gang affiliated,America, take a look at what you created,Started in a section, grew like an erection, spreaded like cancer,Now tha country's infected, gangbangin world wide, beat the death pole,I guess the world really is a motherfuckin ghetto,But Westside niggaz are the craziest, that's why I'm keepin,My fingas on deez, loaded clips, cause we done served two of them men,Ain't no tellin what them niggaz gone get,If they done try to retaliate,I can't sleep, cause death is lookin foe me,I can't shake tha jacket, too many niggaz know me, Shazzam!!,I guess I'm in too deep, fuck cullas, Iüm riddin over low term beef,,Gang bangin, huh, Cube nigga wassup, W.C., Mack 10, Master P,Gang bangin nigga, uhhhh, we rowdy, we Bout It Bout It,Told y'all niggaz the Westside the best side,We gots sumpin foe all you hatas nigga regulate,Bringin the whole motherfuckin west side, red blue together,Makin green nigga, makin green,,Nigga it's all right ta be a G, Westside Connection,Live for red and blue, my nigga Masta P,But ain't no more God for us nigga,But we can live for that green,The legal way baby, the legal way,This song is dedicated, to everybody who fallen victim to gangbangin,World wide Westside, real niggaz of tha world unite
,
,
"
NO DATE Ice Cube:Go To Church (Clean),Ice Cube,"...you need to stop snitchin!,All that yip-yappin and jaw-jackin',...if you scared, go to church,You knew the job was dangerous when you took it.,Whattup it's the big boss Dawg,B O W W O W Eastside L.B.C.,And I'm bobbin' to the beat of my O.G. homeboy Ice Cube,And I'm C-walkin' on the...concrete.,Yo if you're fought up, put your cups up,Ice Cube and Bow Wow, yeah westside,See he's a gangster, I'm a hustler,Yo it's either thank ya, or it's love ya.,I'm down with Little John ain't got to pretend. ,""Crunk Juice"" ...run the club that you in. ,You scary...don't wanna bring the ruckus. ,You just spend all your time in the club tryin' to duck us. ,And if you walk by... I'm a knock fire...,From your ass, you can come try... ,In the hood, all the way down South ,I ain't Mike Jones, keep my name out'cha mouth bitch ,We can get it crackin' if it get to clickin' clackin',Look at Mr. Jackson...with no reaction,If you scared, go to church, we gon' hit you where it hurts,That don't work, we'll put you in the dirt,Cause a whole lot of rappers make a whole lot of noise.,,Lyrics full of steroids, ... paranoid. ,And when you get that blowup, it make you throw up,When you realize your favorite rapper ain't got no.,If you a scared mutha mutha go to church. ,If you a gutter mutha mutha do your dirt. ,If you a down mutha mutha put in work. ,If you a crazy mutha mutha go berzerk. ,If you a scared mutha mutha go to church. ,If you a gutter mutha mutha do your dirt. ,If you a down mutha mutha put in work. ,If you a crazy mutha mutha go berzerk. ,Click clackin, pistol-packin, Crip raggin folio,Who the only...in the club with the toolio,You ain't know? Yeah you did; there it was, there it is,""Is that Coolio?"" Naw bitch, let me in,Jibba-jabba snatcher get at ya, spit at actors & rappers,Hang out with kidnappers and jackers,Make money off crackers; can you imagine how I keep...crackin'?,It's the big boss Dawg I'm back in action and smashin',I flash with the bling I sur-pass the supreme,You don't really wanna have a clash with my team,I mix hash with the green I'm the, last of the kings,If I got a bitch with me she got ass in them jeans,Rollin through yo' neighborhood, my Cadillac so clean,Servin all you suckers cause you all... fiends,Just like that ... man... what's up?,You run up with that bull... I'll... yo' ass up,If you a scared mutha mutha go to church. ,If you a gutter mutha mutha do your dirt. ,If you a down mutha mutha put in work. ,If you a crazy mutha mutha go berzerk. ,You scared, you scared,You scared mutha mutha you scared,You scared you scared you scared you scared,You scared mutha mutha you scared you scared.,You scared, you scared,You scared mutha mutha you scared,You scared you scared you scared you scared,You scared mutha mutha you scared you scared.,If you a scared mutha mutha go to church. ,If you a gutter mutha mutha do your dirt. ,If you a down mutha mutha put in work. ,If you a crazy mutha mutha go berzerk. ,It goes 1 for the money  2 for the show ,3 for the pussy, 4 fo' the glow ,5 for the rookies, 6 for the pros ,7 for the numbers of them... zeroes ,8 for haters, 9 for the cause,10 for my... behind big bars ,...these devils, and they laws ,Never question the size of Ice Cube's balls.
,
,
"
NO DATE Ice Cube:Chin Check,Ice Cube," 911, forty reporting, hello 911, help me, help me, what is your emergency, there's someone in my house, there's someone in my house, can you please run by your address for me, 151 Shenedoah, Shenendoah, ma'am where inside the house are you, , ma'am where inside the house are you, in my room, their in my room, ma'am calm down, deputies are on the way,Is the door locked, , ma'am?,N N, dup dup, dup double u, a a, a a ,, What the fuck's up Dre,,You tell me, you talk to Ren,,Im right here nigga, Release the hound,,Bow wow wow,Wha wha wha what what what, what,,I'm a Nigga Wit an Attitude thanks to y'all,And I don't give a fuck I keep it gangsta y'all,I'ma ride for my side in the C.P.T.,God bless the memory of Eazy-E,If it wadn't for me where the fuck you'd be?,Rappin like the Treacherous Three, fuckin cowards,I'd have seen Dre rockin parties for hours,And I'd have seen Ren fuckin bitches from Howard,And I'd have seen Snoop give away Eddie Bauer's,So fuck Jerry Heller and the white superpowers,,This the shit niggaz kill for,They hear the villain niggaz spittin' with them nigga flows,Fuck you hoes, fuck you bitch ass niggaz too,Got something for you broke,These niggaz wearin' skirts like the pope,Who them niggaz that you love to get ,Who them niggaz that you fuckin' wit' ,Love the girl that weed and shit ,The saga continues, with the worlds most dangerous group,Four deep in the coup,,,I'ma smoke where I wanna smoke ,I'ma choke who I wanna choke ,I'ma ride where I wanna ride ,Cause I'ma nigga 4 life, so I'ma nigga til I diz-ie,,I'ma smoke where I wanna smoke ,I'ma choke who I wanna choke ,,I'ma ride where I wanna ride ,Cause I'ma nigga 4 life, so I'ma motherfuckin nigga til I diz-ie,,A pencil, a pen, or a glock,Im the original, subliminal, subterranium,Titianium, criminal minded, swift,D-R-E with that fuck a bitch shit ,A couple o' notes and get you hog-tied in rope,Dope like tons of coke, cutthroat,You don't want the pistols to whistle,Candy paint impala,I make hoes pop collars,,God damn hoes, here we go again,Fuckin with Ren, playin' to win, coke in hand,  juice and gin,Same shit you was fuckin wit way back then,We keep it crackin' from the actin to the jackin,G'ed up C'ed up motherfucker blaze the weed up,We all on deck fool so put your heat up,I stay on deck so me don't get wet,,Look my nigga, we can scatter like buckshots,Let's get together, make a record, why the fuck not?, Why the fuck not?, Why the fuck not?, Why the fuck not?, Cause I'm tight as the night,I had to wipe activator off the mic, in 1985,,,Real niggaz, biatch, you know, ha hah,,We cause tragedy, erratically,Systematically, in your house without a key,How fucked up that'd be,Gat'll be near your anatomy, my form of flattery,,Assault and battery, cus we coming with that street mentality,Straight west coast rider academy,Concrete nigga, that's my reality, We tend to bus' on niggaz that get mad at me, Was it a bitch in the mix, Well it had to be,,Lying tricks told them dicks I had a key,Hoes make the world harder than it have to be,,,I'ma smoke where I wanna smoke ,I'ma choke who I wanna choke ,I'ma ride where I wanna ride ,Cause I'ma nigga 4 life, so I'ma nigga til I diz-ie,I'ma smoke where I wanna smoke ,I'ma choke who I wanna choke ,I'ma ride where I wanna ride ,Cause I'ma nigga 4 life, so I'ma motherfuckin nigga til I diz-ie,N N, dup dup, dup double u, a a, a a 
,
,
"
NO DATE Ice Cube:Bow Down (Ice Cube's Mix),Ice Cube,",I pledge alligence,To the rag of the United Westside Connection,And the 'W for which it stands,One neighborhood under god,Invicible with luxuries and riches for all,Bow Down,Westside connect gang connect gang bing bing bang,Bow Down,Westside connect gang connect gang bing bing bang,Bow Down,Westside connect gang connect gang bing bing bang,Bow Down,Westside connect gang connect gang bing bing bang,,Tha world is mine nya get back,Dont mess with my stack the gage is racked,About to drop the bomb I'm tha westcoast don,Big fish in a small pond,Now tha feds wanna throw the book at the crook,But I shook they worm and they hook,Guppies hold they breath,They wanna miss me when I'm tipsey,Runnin everything west of the Mississippi,It's the unseen pullin strings wit my pinky ring,We got your woman so pucker up,Fo we buck her up,Bow down before I make a phone call,Got 25 nyaz runnin up on ya'll,Fo the cheese everybody freeze,Foe we squeeze on ya knees butt naked please,Before any of you guppies get heart,Nya rewind my part and,,Bow Down,When you come to my town,Bow Down,When I'm west-ward bound,Bow Down,Because I aint no haters like you,Bow Down to a nya that's greater than you,,I take ten steps and I draw ,Now who's dissin the mad bad Inglewood addition,I bust like a pimple my mind is illmental,The Westside connects with me and south central,And a drag from tha zig zag cant buck with the Philly's,Holdin down tha wild west like a kid they call Billy,Once again it's Mack 10 the gold crown holda,Strong as a Coca-Cola with a crome pistola,Now who wanna fuss so I can buss when I cuss,My look bring you fear with gear deom the Surplus,Since a teen I chased tha green the crack scene king,Lolos Cornishes and Bagguetts on my peices,So reconize these real G's take the cheese,The Westdside Connection keep it rollin like gold D's,Three Wheelin and Dealin is like tha California style,But in tha mean while in my town you got to bow,,Bow Down,When you come to my town,Bow Down,When I west-ward bound,Bow Down,Because I aint no haters like you,Bow Down to to a nya that's greater than you,,Well it's that chuck wearin still sportin a beanie,The shadiest one in the click who want to see me,As I slide my locs on let my khakis hang,Westside connect gang connect gang bing bing bang,Run away run away don't mess around or get fade,By this H double O to D to the S.T.A,Ain't no hidin it i'm conected simple and plain which,Means I could care less about you cowards in the rap game,Flashy fools get rolled up beat the caught up,When you come around keep your chain tucked,From this zero zero's apostrophe is affiliated,Shake a studio lyricist I'm real with this,Talk the talk, walk the walk,Dis me on wax and I'm taking off the whole sidewalk nya,I'm platium bond so trick shut up,And punk all ya'll could kiss my converse like sh'o nuff,,Bow Down,When you come to my town,Bow Down,When I'm west-ward bound,Bow Down,Because I aint no haters like you,Bow Down to a nya that's greater than you,,Superstar status, Look ma' I made it,Still the same nya, Americaz most hated,Westside rollinfor tha playa haters,,Even if we all get murdered in Vegas they can't fade us,,What's that connect like, Inglewood is where I be from,,Westside rollin and I'm dumping when I see some,,Fool this the module, got dogs doing gang time,,And if you don't claim mine, best to hit the main line,,I'm shaky as a wannabe, but still rich rollin,,Connected for life is my number one slogan,,Put my rag and the homies start tweakin',,Number one on billboard, I still keep seekin',And we world wide coming, pushin' 600's,,When it comes to gangsta hits we runnin',,Nya please you cant see these on your knees,,World wide dub SCG, WESTSIDE!,,Bow Down,When you come to our town,Bow Down,Where I'm westward bound,Bow Down,Because I ain't a hater like you,Bow down to a nya that's greater than you,Bow Down ,Bow Down ,Bow Down ,,I pledge alligence,To the rag of the United Westside Connection,And the 'W for which it stands,One neighborhood under god,Invicible with luxuries and riches for all,Bow Down ,Bow Down ,Bow Down ,,Bow Down,When you come to our town,Bow Down,Where We westward bound,Bow Down,Because I ain't a hater like you,Bow down to a nya that's greater than you,Huh Foolio
,
,
"
NO DATE Ice Cube:Black And White,Ice Cube,"Did you get your race card?,I didn't get my race card,Did you get your race card?,Hell no, I didn't get my race card!,Did you get your race card?,Homeboy, where'd you get your race card?,Did you get your race card?,White boy, what is a race card?,Please don't believe the hype,Everything in the world ain't black and white,Everybody ain't a stereotype,Just because I look wrong, I'm about to do right,Please don't believe the hype,Everything in the world ain't black and white,Everybody ain't a stereotype,Just because I look wrong, I'm about to do right,Black as midnight, or bright as Snow White,You'd better do me right, or I'ma have to take flight,Put you on ice, blast on you twice,If you're a zebra, better come out them stripes,Just because I'm dressed like I'm straight out of jail,Make more money then them white boys at Yale,And got more sense than your f**king President,That college graduate? He can't pay his rent,But don't call me brother, man,Unless your ass got my money in your other hand,Pull that black man shit, that white man shit,But see a suit and tie, and I'll still get your ass euthanized,'cause I never got my race card in the mail,Is that the reason why my life still hard as Hell?,I've been to jail, just like Martha Stewart,And we both told the judge that we didn't do it,Did you get your race card?,Hell, no, I didn't get my race card!,Did you get your race card?,Everybody, show me your race card!,Did you get your race card?,Yo, what the hell is race card?,Did you get your race card?,Can anybody tell me what is a race card?,Please don't believe the hype,Everything in the world ain't black and white,Everybody ain't a stereotype,Just because I look wrong, I'm about to do right,Please don't believe the hype,Everything in the world ain't black and white,Everybody ain't a stereotype,Just because I look wrong, I'm about to do right,Did you get your race card?,Did you get your race card?,Did you get your race card?,Did you get your race card?,Please don't believe the hype,Everything in the world ain't black and white,Everybody ain't a stereotype,Just because I look wrong, I'm about to do right,Please don't believe the hype,Everything in the world ain't black and white,Everybody ain't a stereotype,Just because I look wrong, I'm about to do right,Did you get your race card?,Did you get your race card?,Did you get your race card?,Did you get your race card?
,
,
"
NO DATE Ice Cube:Bow Down - Westside Connection,Ice Cube,"Intro: Ice Cube I pledge alligence To the rag of the United Westside Connection And the 'W for which it stands One neighborhood under god Invicible with luxuries and riches for all Bow Down Westside connect gang connect gang bing bing bang Bow Down Westside connect gang connect gang bing bing bang Bow Down Westside connect gang connect gang bing bing bang Bow Down Westside connect gang connect gang bing bing bang Verse 1: Ice Cube Tha world is mine nya get back Dont mess with my stack the gage is racked About to drop the bomb I'm tha westcoast don Big fish in a small pond Now tha feds wanna throw the book at the crook But I shook they worm and they hook Guppies hold they breath They wanna miss me when I'm tipsey Runnin everything west of the Mississippi It's the unseen pullin strings wit my pinky ring We got your woman so pucker up Fo we buck her up Bow down before I make a phone call Got 25 nyaz runnin up on ya'll Fo the cheese everybody freeze Foe we squeeze on ya knees butt naked please Before any of you guppies get heart Nya rewind my part and Chorus: Ice Cube Bow Down When you come to my town Bow Down When I'm west-ward bound Bow Down Because I aint no haters like you Bow Down to a nya that's greater than you Verse 2: Mack 10 I take ten steps and I draw  Now who's dissin the mad bad Inglewood addition I bust like a pimple my mind is illmental The Westside connects with me and south central And a drag from tha zig zag cant buck with the Philly's Holdin down tha wild west like a kid they call Billy Once again it's Mack 10 the gold crown holda Strong as a Coca-Cola with a crome pistola Now who wanna fuss so I can buss when I cuss My look bring you fear with gear deom the Surplus Since a teen I chased tha green the crack scene king Lolos Cornishes and Bagguetts on my peices So reconize these real G's take the cheese The Westdside Connection keep it rollin like gold D's Three Wheelin and Dealin is like tha California style But in tha mean while in my town you got to bow Chorus: Mack 10 Bow Down When you come to my town Bow Down When I west-ward bound Bow Down Because I aint no haters like you Bow Down to to a nya that's greater than you Verse 3: W.C. Well it's that chuck wearin still sportin a beanie The shadiest one in the click who want to see me As I slide my locs on let my khakis hang Westside connect gang connect gang bing bing bang Run away run away don't mess around or get fade By this H double O to D to the S.T.A Ain't no hidin it i'm conected simple and plain which Means I could care less about you cowards in the rap game Flashy fools get rolled up beat the caught up When you come around keep your chain tucked From this zero zero's apostrophe is affiliated Shake a studio lyricist I'm real with this Talk the talk, walk the walk Dis me on wax and I'm taking off the whole sidewalk nya I'm platium bond so trick shut up And punk all ya'll could kiss my converse like sh'o nuff Chorus: W.C. Bow Down When you come to my town Bow Down When I'm west-ward bound Bow Down Because I aint no haters like you Bow Down to a nya that's greater than you Verse 4: Ice Cube, Mack 10, W.C. Superstar status, Look ma' I made it Still the same nya, Americaz most hated Westside rollinfor tha playa haters, Even if we all get murdered in Vegas they can't fade us, What's that connect like, Inglewood is where I be from, Westside rollin and I'm dumping when I see some, Fool this the module, got dogs doing gang time, And if you don't claim mine, best to hit the main line, I'm shaky as a wannabe, but still rich rollin, Connected for life is my number one slogan, Put my rag and the homies start tweakin', Number one on billboard, I still keep seekin' And we world wide coming, pushin' 600's, When it comes to gangsta hits we runnin', Nya please you cant see these on your knees, World wide dub SCG, WESTSIDE! Chorus: Mack 10 Bow Down When you come to our town Bow Down Where I'm westward bound Bow Down Because I ain't a hater like you Bow down to a nya that's greater than you Bow Down  Bow Down  Bow Down  Outro: Ice Cube I pledge alligence To the rag of the United Westside Connection And the 'W for which it stands One neighborhood under god Invicible with luxuries and riches for all Bow Down  Bow Down  Bow Down  Chorus: Ice Cube Bow Down When you come to our town Bow Down Where We westward bound Bow Down Because I ain't a hater like you Bow down to a nya that's greater than you Huh Foolio
,
,
"
NO DATE Ice Cube:Nothing Like L.A.,Ice Cube,"I can show you the pawls and bawls, the Taj Mahal,To the strip in M.I.A,I can show you the waterfalls in Spain and Prague,To the beaches in Tropez,I can show you the world, girl, the world, girl,But ain't nothin' else like LA,I can show you the world, girl, the world, girl,But ain't nothin' else like LA,Nothin' like LA,,They got the wrong impression,,They got to learn their lesson,,It's such an obsession,,I'm just an exception,When I come to you, girl, I need your affection,Every time you walk by, you get my inspection,And all you gotta do now is make your selection,And it won't be hard to win this election,I can show you the pawls and bawls, the Taj Mahal,To the strip in M.I.A,I can show you the waterfalls in Spain and Prague,To the beaches in Tropez,I can show you the world, girl, the world, girl,But ain't nothin' else like LA,I can show you the world, girl, the world, girl,But ain't nothin' else like LA,Nothin' like LA,I done been around the world, I ain't impress,I can't wait 'til we hit LAX,Tokyo is cool, yeah, I feel the U.K.,But can nothin' fuck with California-A,Especially LA and I'm feelin' the bay,But nothin' like rollin' down PCH,Top down, west bound, it's all good,You don't go Hollywood when you from Hollywood,Let's go to the hood and fuck with the haters,Then to the Staples Center and hang with the Lakers,Number 6 is cool but 24 is the champ,And even D. Wade and Chris Bosh know that,I can show you the pawls and bawls, the Taj Mahal,To the strip in M.I.A,I can show you the waterfalls in Spain and Prague,To the beaches in Tropez,I can show you the world, girl, the world, girl,But ain't nothin' else like LA,I can show you the world, girl, the world, girl,But ain't nothin' else like LA,Nothin' like LA,The BET awards and even the Grammys,They always pick LA over Miami,I love Miami, I ain't dissin' Miami,But where would you rather get robbed for your Grammy?,Ain't nothin' like Sunset Boulevard,Compton and watch if you wanna be hard,We got it all, what you thought not at all,If you sick of this shit then take a Tylenol,It's just me and my woman verses all of ya'll,And we takin' a bow for our curtain call,The angels is lost, they don't wanna be found,If God is lookin' for 'em, I can show Him around,I can show you the pawls and bawls, the Taj Mahal,To the strip in M.I.A,I can show you the waterfalls in Spain and Prague,To the beaches in Tropez,I can show you the world, girl, the world, girl,But ain't nothin' else like LA,I can show you the world, girl, the world, girl,But ain't nothin' else like LA,Nothin' like LA
,
,
"
