album,artist,lyrics,title
,Puff Daddy,"(Spoken Intro (Puff Daddy)),Hmm, yeah,The year is 1997,The place: New York, New York, big city of dreams,Harlem U.S.A., hundred and tenth street, 1-25th, 8th Avenue,7th Avenue, Lenox, Polo Grounds, Hundred 45th street, Hundred,12th street, Hun' 35th street,This is the birthplace, of that nigga, they call Mase,This is where he resides at,This is his world,Harlem World,And this is his story,A story of... life, death, sex, drugs, happiness,Jealousy, envy, reality,This is his world... Harlem World...,Harlem World...,Harlem World...
,
,
",Puff Daddy:Puff's Intro
,Puff Daddy,"(Puff Daddy),Yo, check this out,I go by the name of Puff Daddy,and I got my man Ma$e,He got somethin to say,(Ma$e),Yo check this out this Ma$e the Roy Jones of this rap shit,I'm young I'm pretty I'm hittin hard,I'm in the best shape of my life,Niggaz don't wanna get in the ring with me,Word up, this Bad Boy, Harlem on the rise,You don't want a problem with us guys... mmmhmm,(Puff Daddy (starts during 2nd line above of Ma$e)),Niggaz sayin Bad Boy this and Bad Boy that,All I hear is mad more hits and mad more tracks,(repeat 3X),Niggaz sayin Bad Boy this and Bad Boy that,All we make is mad more hits and mad more tracks, c'mon!!,(Ma$e),You know I can't see less than a E.S., with G.S.V.S. (yeah),And I won't stop til we rest in Key West (uh-huh),This be the Ma$e Bad Boy debut (that's right),Y'all niggaz in the back, steady sayin I'm souped,Your hoes in the front, steady sayin I'm cute (that's right),Beep me all day just to lay up in the Coupe (ha ha),I hit fam tell KAM pick me in the Land,Go blow six grand go catch a quick tan,I'm a big trick, drink expensive liquids,I see riches straight from the district (whoo!),So how you expect you can jerk your check (I don't know),Then you come home thinkin you deserve the sex,Yo I merk when I jet in convertible Lex,And I move too swift, might hurt your neck (ahaha),I jump out the Lex with the iceberg sweat,Platinum chain hang with a third of baguettes (c'mon),This year P niggaz gon fear me, hear me,Wave my treble, put my shit on blazin levels,C'mon niggaz, give em what I got,Since you want butter now you got to take it while it's hot,I wasn't gonna talk but you made this a issue,Now I got to get you, send dog to sick you,Pull a pistol, make all my shots hit you,Rip your tissue, send you place where they miss you,	{Puff Daddy repeats in background 2X},	Niggaz sayin Bad Boy this and Bad Boy that,	All I hear is mad more hits and mad more tracks,Walk the Ave then kiss you, man you wish you,never fucked with Ma$e, his work be official,Can't scar the man with ?don de farges?,That rock, everything from rap to R&B,Oh yeah, nine-seven, won't be your year,Don't go there, it ain't nuff dough here, you can't blow here,Ma$e alone, and with Puff, there's no fear,Bad Boy rule forever, we ain't goin nowhere,What nigga?  Bad Boy, Harlem on the rise,	{Puff Daddy repeats in background 3X},	All I hear is mad more hits and mad more tracks,	Niggaz sayin Bad Boy this and Bad Boy that,My niggaz ?killa KMC or Shiek?,All the niggaz that's down with me, my dynasty,Nine-seven, street team, uhh, what what?,	{Puff Daddy},	All I hear is mad more hits and mad more tracks,	You bitches!
,
,
",Puff Daddy:Puff Daddy And Ma$E Freestyle
,Puff Daddy,"(Intro: Busta Rhymes),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna ,(Busta Rhymes),Act a fool you better watch out (uh-huh),Hot s**t be bringin the cops out (c'mon),Street n****z is ringin them shots out,(P. Diddy),Short circuit and blacken the blocks out,Now open up the garage and pull the drops out,Rockin the fur coat bringin the blue fox out,(Busta Rhymes),Diamonds light up the block, runnin the blue rocks out (uh),Whylin till all of my crew knocks out (c'mon),(P. Did) Get yo' a*s up on the floor,(Rhymes) Huh, throw ya hands if you wan't some more (ho!!!),(P. Diddy),Baby, wiggle your crotch out, huh,And peep the way we be blowin them spots out,(Busta Rhymes),C'mon, look how we got 'em ready to act out,Girl, I'm ready to give it twistin your back out (let's go),(P. Did) Drink yack till a n***a fallin out,(Rhymes) Flat on his back now watch a n***a crawlin out, talk to me,(Chorus: Pharell) + (Busta Rhymes),I said Busta (whassup son?),You leave them girl rollin... and it look like (c'mon),They a**es is swollen (and they a*s gettin big now),But if your man babysittin (uh-huh) then what you gon' say?,(What we gon' tell 'em man?),We gon' tell that n***a(Pass the Courvoisier),We gon' tell that n***a (Pass the Courvoisier),Everybody sing it now {*Pass the Courvoisier*},Everybody sing it now {*Pass the Courvoisier*},Waah oooooooooooo oh!!,(P. Did) Girl, you need to shake it off,(Rhymes) Too much hair on your cho-cha,(P. Did) Then shave it off,(Rhymes) C'mon, jump smack yo' a*s and break it off,(P. Did) And if it's too hot for y'all?,(Rhymes) You need to take it off (that's right),(P. Did) In case you ain't knowin n****z we on a roll now,(Busta Rhymes),Diddy, like we done stumbled on a pot of gold now - c'mon,Food spillin all out (yeah) of the bowl now, huh!,Money thick, get harder to fold now - c'mon,(P. Did) Ladies tell me if you're feelin {*alright*},(Rhymes) And are you sure that you up for doin it {*all night*},(P. Did) I like this,(Busta Rhymes),Listen, before you a*s bet, n***a,We wreck s**t and we ain't even blacked yet (c'mon),(P. Diddy),N****z all around and police rapidly shut down the block,(Busta Rhymes),And the club ain't even packed yet - c'mon,Nuff drinkin at the bar hold it down whylin out,'til the club is closed down, talk to me,(Chorus: Pharell) + (Busta Rhymes),I said Busta (whassup son?),You leave them girl rollin... and it look like (c'mon),They a*ses is swollen (and they a*s gettin big now),But if your man babysittin (uh-huh) then what you gon' say,(What we gon' tell 'em man?),We gon' tell that n***a (Pass the Courvoisier),We gon' tell that n***a (Pass the Courvoisier),Everybody sing it now {*Pass the Courvoisier*},Everybody sing it now {*Pass the Courvoisier*},Waah oooooooooooo oh!!,(Bridge),(JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),Don't this shit make a nigga wanna (JUMP JUMP!!!!),(Rhymes) Rob a bank my n***a, cash rule,(P. Did) Bust it, let's get this money and act like a d**n fool,(Rhymes) F**k it, act stupid and jump in the d**n pool - huh!,(P. Did) Bone b*****s and me and they man's cool,(Busta Rhymes),C'mon, shit I'm sayin, just put your bank up, n***a,Put me and Diddy together you bankrupt - c'mon,(P. Diddy),Fly n****z we full of finesse y'all, yeah!,(Busta Rhymes),Me and my n****z is fittin to bless y'all - c'mon,Don't talk about it, be about it - SHUT UP!!!,My people come and be around it - WHATTUP!!,C'MON; rep to the fullest now - huh!,These n****z ain't knowin how we gon' put it down - c'mon,Cock, aim and shoot,(P. Did) to spray it down,(Rhymes) Steamrollin you n****z,(P. Did) and lay it down,(Rhymes) N****z frontin with they thug image,(P. Did) but we pay them no mind,(Rhymes) Now drink until the bottle finished, talk to me,(Chorus: Pharell) + (Busta Rhymes),I said Busta (whassup son?),You leave them girl rollin... and it look like (c'monn),They a****s is swollen (and they a*s gettin big now),But if your man babysittin (uh-huh) then what you gon' say,(What we gon' tell 'em man?),We gon' tell that n***a (Pass the Courvoisier),We gon' tell that n***a (Pass the Courvoisier),Everybody sing it now {*Pass the Courvoisier*},Everybody sing it now {*Pass the Courvoisier*},Waah oooooooooooo oh!!,(Bridge),(JUMP JUMP!!!!),Don't this hit make my people wanna (JUMP JUMP!!!!),Don't this hit make my people wanna (JUMP JUMP!!!!),Don't this hit make my people wanna (JUMP JUMP!!!!),Don't this hit make my people wanna (JUMP JUMP!!!!),Don't this hit make my people wanna (JUMP JUMP!!!!),Don't this hit make my people wanna (JUMP JUMP!!!!),Don't this hit make my people wanna (JUMP JUMP!!!!),Don't this hit make my people wanna,(Chorus: Pharell) + (Busta Rhymes),I said Busta (whassup son?),You leave them girl rollin... and it look like (c'mon),They a***s is swollen (and they a*s gettin big now),But if your man babysittin (uh-huh) then what you gon' say,(What we gon' tell 'em man?),We gon' tell that n***a    (Pass the Courvoisier),We gon' tell that n***a (Pass the Courvoisier),Everybody sing it now {*Pass the Courvoisier*},Everybody sing it now {*Pass the Courvoisier*},Waah oooooooooooo oh!!
,
,
",Puff Daddy:Pass The Courvoisier Part 2 (Remix)
,Puff Daddy,"(P. Diddy),Yeah, yeah,I like the way it's goin down (That's that shit right there),C'mon, c'mon (That's that shit right there),For all my ladies (That's that shit right there),Bad Boy baby (That's that shit right there),I got that peaches and cream (That's that shit right there),Peaches and cream,It's the P the U the F the F,From the car to the bar, from the bar to the telly,Your neck to your bra, your bra to your belly,And she know, where PD go, left the ego,Catch me below her belt like a foul boxer,She a freak, but she sweet so I can't knock her,I just push her legs back til she propped up,Tongue her and see her hit high notes like the opera,And I don't waste a drop til I taste the spot,Give me chills but I make it hot,Watch; I'ma prove in times, I'ma make ya lose your mind,in a lengua smooth as mine,And I never question what hon' do,When she meet me, she knock on door 1,1,2,From the 404 to 212,You got peaches and cream, ma, where's my scoop? c'mon!,(Slim),Let me tell you what I wanna do,Let me show you that I'm feelin' you,Wanna sex, wanna ride with you,Wanna taste, wanna put my lips all over you,Can't get enough of you,Always taken of you,So sweet, so very wet,So good, girl you make me sweat,Girl I'm talkin' 'bout,1 - Peaches and cream,I need it cause you know that I'm a fiend,Gettin' freaky in my Bentley limousine,It's even better when it's with ice cream,Know what I mean,Peaches and cream,I need it cause you know that I'm a fiend,Gettin' freaky in my Bentley limousine,It's even better when it's with ice cream,Know what I mean, peaches and cream,(Q),I never thought that I would be,So addicted to you,On top, underneath, on the side of you,Better yet, baby inside of you,Love the way you're just flowin down,And I can feel it all around,In the front, in the back of you,Ooh I love the taste of you,Girl you know what I'm talking about,Repeat 1,Won't stop girl you know I can't get enough,Wanna taste it in the morning when I'm waking up,Like peach cobbler in my stomach when I eat it up,Got your legs around my neck so I can't get up,See the boys 112 we from the A',(A' - shorty we don't play),And when it comes to eating peaches, shorty we don't play,So all the ladies in the house if your peach the shit,Put your hands in the air represent your clique,Repeat 1,Repeat 1,2 - Oh girl I need it,I gotta have it,It's always on my mind,Know what I mean,Peaches and cream,I like it in my car,Or even in my bed,Or baby on the stairs,Know what I mean,Peaches and cream,Repeat 2,Repeat 1 to fade
,
,
",Puff Daddy:Peaches & Cream (Remix)
,Puff Daddy,"(Hurricane G),Mira Puffy, oyeme papito,Yo estoy cansada de estos hijos de su madre hablando mierda,Tantos envidiosos, tu le tiene que ensenar como es esto okay,Yo choque con uno hesteroso(?) en la calle,Que estaban diciendo que tu te cres que eres el jefe de rap,Y yo le dije raitru mano,El es el enemigo numero uno del publico,Haci que dale pa'lante con mucha energia,Y que se hoda,(Puffy),Para todo mis guerreros, Latinos caribenos,Enfermo con dinero,Arsa la mano y grita,Viva Bad Boy familia,Yo soy ese negrito, el mas querido por mis enemigos,Yo celebro con los anteojitos(?),Por que traigo mi estilo rico de carito,Representando con mi goriyo,So mama mi bicho si tu quieres guerra,A mi no me tumban de la tierra,Hecha para atras maricon,Yo soy el campeon, Don Puff Daddy de corazon,(Hurricane G): (Puffy):,One, one, one, one,(Numero uno del publico),One, one, one, one,(Yeah P Diddy, espanol),One, one, one, one,(Ha!),(Puffy):,Primo que te pasa contigo,Por que tu quieres ser mi enemigo,Por que soy un millonario,Tengo los mejores carros,Y yo ando,Con mujeres caribenas,Estrellas y muy bellas,Bomba en su mini falda,Meneando toda esa nalga,Por que tengo soldados con almas,Que espantan gangas,Y no le dan nada,So cojelo con cama,Y tranquilo chico,Te lo digo en vivo,El scenario siempre va a ser mio,(Hurricane G): (Puffy):,One, one, one, one,(Numero uno del publico),One, one, one, one,One, one, one, one,(I like this one right here),(Puff):,Oh I am supposed to speak Spanish,Check this out,Otro unosticia y envidia,Te lo digo esta limita,Esto no es un juego por tu sero,No producer dinero puedo ser muerto,Por que no hay que me doquen,Me oyen en el radio con este jote,Yo no me preocupo, soy puro,Y yo amo todo mi publico,Raitru mano tengo un hijo de Jesus,Brillando en la luz,Con mucho lujo y mucho jugo,Y te lo juro, yo te busco,En el nuevo milenium,Yo me muevo como el viento,Representando en cual quier pueblo,Hasta luego y punto,Soy el papichulo conquistando el mundo,(Hurricane G): (Puffy):,One, one, one, one,(Uno),One, one, one, one,(Uno),One, one, one, one,(Yeah Hurricane),(Hurricane G):,Yeah asi mismo papito, eso es lo que yo estoy diciendo,Tu le tienes que ensenar a estos mamahuevos,Como es que va la vaina, tu sabes,Por que ellos se pasan hablando mierda,Hablando de lo que tiene uno,Pero lo que no tienen ellos, tantos habladores,So celosos que son un poquito malo,Quieren guerra, pues toman un guerra maricon,Bad Boy de corazon
,
,
",Puff Daddy:PE 2000 (Spanish)
,Puff Daddy,"[Hurricane G] ,Mira Puffy oyeme papito ,Yo estoy cansada de este hijo de su madre hablando mientra ,Tantos envidiosos tu le tiene que ensenar como hecho pan ,Yo choque con uno hesteroso en la calle ,Que estaban diciendo que tu creyes que eres el jefe de ellas ,Y yo les dijo Ha tru mano ,El es el enemigo numero uno del publico ,Haci que darle pa'lante con mucho energia ,Y que se hogan ,[Puffy] ,Para todo mis quereros, Latinos caldenos ,Enfermo con dinero ,A saloman un grita ,Viva Bad Boy familia ,Yo soy ese negrito, el mas querido por mis enemigos ,Yo celebro con los anteojitos(?) ,Por que traigo mi estilo rico de carito ,Representando con mis heridos ,So mandame dicho si tu quieres guerra ,A mi no me tumbas de la tierra ,Yo soy el campeon, don Conteri, tu corazon ,[Hurricane G]: (Puffy): ,One, one, one, one ,(Numero uno del publico) ,One, one, one, one ,(Yeah P Diddy, espanol) ,One, one, one, one ,(Ha!) ,[Puffy]: ,Primo que te pasa contigo ,Por que tu creas en mi enemigo ,Por que soy un milianaro ,Tengo los mejores carros ,Y yo ando ,Come eres caribenas ,De estrellas y muy bellas ,Bomba, tu mini falda ,Le ando y toca esa nalga ,Tampoco tengo soldados con almas ,Que inspitan gangas ,Y no le dan nada ,Escojelo con camas ,Y tranquilo aqui yo ,Delegido en vivo ,El scenario siempre va a ser mio ,[Hurricane G]: (Puffy): ,One, one, one, one ,(Numero uno del publico) ,One, one, one, one ,One, one, one, one ,(I like this one right here) ,[Puff]: ,Oh I am supposed to speak Spanish ,Check this out ,Otro unosticia, envidia ,Te lo digo esta limita ,Esto no es un juego por tu sero ,No producer dinero puedo ser muerto ,Puff que no hay que me doquen ,Que me oyen en el radio con este jote ,Yo no precupe, soy puro ,Y yo amo todo mi publico ,Ha tru mano de un anillo de Jesus ,Brillando en la luz ,Como mucho lujo y mucho jugo ,Y te lo juro, yo te busco ,En el nuevo milenium ,Y muevo como lo viento ,Representando en cual quier pueblo ,Hasta luego y punto ,Papi chulo conquistando el mundo ,[Hurricane G]: (Puffy): ,One, one, one, one ,(Uno) ,One, one, one, one ,(Uno) ,One, one, one, one ,(Yeah Hurricane) ,[Hurricane G]: ,Yeah asi mismo papito, solo que yo estoy diciendo ,Tu les tiene que ensenar que a esos ,Quien maman huevos como es que va anda, tu sabes ,Por que yo se que estan hablando mientras ,Hablando de lo que tiene uno ,Pero que no tiene ellos, tantos habladores ,Consterozos que son un poquito malo ,Quieren guerra, pues toman un guerra man, go ,Bad Boy del corazon
,
,
",Puff Daddy:Pe 2000 (Spanish Version)
,Puff Daddy,"[Puff Daddy],One, two, one, two and the place to be,As it is plain to see I am the crushed proven,The body movin, the record breakin, and the record makin,Yeah ,One, two, one, two,One, two, one, two and the place to be,As it is plain to see,I am the record makin, the record breakin, the booty shakin,(One, two, one, two and the place to be),As it is plain to see I am the crushed proven,The body movin, the record breakin and the record makin,And it goes a little somethin like this:,[Puff Daddy],Here I am, where's my enemies?,Fear no man, whoever you send to me,Won't last long, I'm to strong,I disagree in between right and wrong,Watch all the men that's around you drop,When will the madness stop?,When will the nonsense cease?,The war or the peace rage is the way I release,So you want it, I surprise you, take alive you,Penalise you, a sibalise you,My eyes seen the comin of your downfall,Weaker than all, identified you with raw,I found strength when he heard my call,Pray to cry number,You can't win if it's on again, I'm a call 'em in,Let them all begin, you know prevails ,Who never fails, who excels,Who's left when all else has been destroyed,The righteous ones to hard to avoid,Come on,Public Enemy,My eyes seen the comin of your downfall,Public Enemy ,Public Enemy ,Public Enemy ,Public Enemy ,My eyes seen the comin of your downfall,Public Enemy ,Public Enemy ,Public Enemy ,Come on huh and I sing,[Mista Chuck],Oh no, here goes trouble,God damn, now watch the weevils wobble under the rubble (What) (Bounce wit,me),Shot no photo shoots got the whole troop backed by the proop,Man salute to the troops un nuclear from nukes confrontation,Can't stop out the corporation,With all my might at night backed by fist fights,Nothing to lose one choice to choose once for fools,A pro for interludes both the blessed in the cursed,So I trip to know what figures in the verse,Now who feelin' worse the real a real threat,Pull a Generation X style object,Broadcast free at last (free at last) ,Anti violence repast,So I pray,[PD],MOTHERFUCKER'S!,My eyes seen the comin of your downfall,Public Enemy ,Public Enemy ,Public Enemy ,My eyes seen the comin of your downfall,Public Enemy ,Public Enemy ,God somebody help me,Come on,You see I just wanna get in to do mine,What kinda, kinda fucking problem you got with me,I ain't do nothin to you but make a whole lotta money,BIACH! Come On,[Puff Daddy],Can't be touched, can't be takin,Face to face with em never once seen shakin,Can't be scared or prepared be dared,Can't be controlled when I flare,I'm hard to hold, hard to fold, difficult to roll,No one can stop my stroll,Won't be defeated or deleted,Be cheated, stampeded over, I repeat it,Can't lose can't be refused, nigga's can't snooze,Are you payin your dues? All the P's and Q's,Never been accused, walkin with the light,Coming with the bad moves,Better flee for your life like a refugee,Cause I'm comin for you, so God help me,Now' throw your hands in the air, better be prepared,Better stay aware, better say your prayers,MOTHERFUCKER'S,I be your Public Enemy,Come On,Public Enemy,Public Enemy,Public Enemy,Public Enemy,Oh God damn,Come on,Can't be stopped, I refuse to stop, I will never stop,I refuse to stop, I will never stop Huh
,
,
",Puff Daddy:Pe 2000 (Rock Remix)
,Puff Daddy,"(Puffy),Cohiba cigars, spittin' 16 bars,,Spit on a dial, my Chopard,See the reflection of the gods,Spill Louie because, I'm supposed to, none close to,Me flow hotter, see me in any way shape, don't bother - showstopper,As for your hoe, cock the rhymes I wrote, murda like shocka,Deem these bitches, stay on the penis,I went from the Vernon, the curve servin', paper earnin',Got Arabians smugglin' dope in they turban,Sit with two techs in my duplex, bulletproof vest,In the shoot fest with the law,Got it all, want more, future foreseen,Keep the city how for Louie XIV,Rob, Dep, and Shyne bring Bad Boy more cream,Uncut hits nigga, lyrical morphine,The overboss, fuck the cost, I 'ford it,Next year, number 1 on the Forbe's list,motherfuckas,(Chorus),The hoes, the clothes, the cars, the loot,Public Enemy Number One,The plaques and the macs, bitch check my movies, uh,Public Enemy Number One,You can say what you want when you talk about me,Public Enemy Number One,You know where I be, it ain't hard to find me,Public Enemy Number One,(Shyne),Once again it's Shyne and, rhymin',Remarkable timin',Tryin' to sit up on the charts with a diamond,Bottom line, ya teams get splashed with macs,17 caps and cats, for runnin' with my image,Y'all finish,Hence the don, doing two-fifteen on a autobon,Louie Vittons, skunk on the back,The flyest, tryin' to tell y'all motherfuckers can't deny us,Fuckin' right, when God made me, He was biased,No lies, yo highness with the most mob ties,In the metropolitan, platinum child from the home of Chris Wallace,So how could I not be hot?,That's like Puff in the summertime without a drop,Uncle Paul, posted up, without a glocks,I chew coals & spit diamonds,Jacob got nothin' on me, top ranks, stop banks,(Chorus),The hoes, the clothes, the cars, the loot,Public Enemy Number One,The plaques and the macs, bitch check my movies, uh,Public Enemy Number One,You can say what you want when you talk about me,Public Enemy Number One,You know where I be, it ain't hard to find me,Public Enemy Number One,(Shyne),Rather its all from the guns to the brawl,Coke to the alcohol, this young nigga want it all,Time runnin' out on my front, nigga in pursuit of bigger things,Arm, neck glitterin', shiverin',(Puffy),Fuck bein' broke,Give that bitch a girdle tell her, ""Transport my coke"",On to Peter Pan, so we can get the two seater,And lay up in the trunk for months,Increase the lease, yeah, I got to eat,(Shyne),Streets to Greece, stay up in the tape deck on seek, repeat,Motion picture, my movie so sick, 4,5,6, ya die quick,Y'all niggas ride dick, you test me, I wish,I love to drill shit, kill shit, real quick,On some top bill shit, half a mil with,(Puffy),Soft or hard top, sedan or coupes be trial,Every time, the law got too many loops,Fuck my bitches in groups menaga,Pimpin' ain't easy, but monogamy's harder,Jets we charter, bring the slaughter,(Shyne),Million dollar bracelets,Your favorite DJ couldn't fade this, come on,(Chorus 2x),The hoes, the clothes, the cars, the loot,Public Enemy Number One,The plaques and the macs, bitch check my movies, uh,Public Enemy Number One,You can say what you want when you talk about me,Public Enemy Number One,You know where I be, it ain't hard to find me,Public Enemy Number One
,
,
",Puff Daddy:PE 2000 (Lost Remix)
Forever (1999),Puff Daddy,"(Hurricane G),Hey yo Puff, check this out pa,I'm tired of niggas hating on a mutha fucka,Let's take it to the next millennium on these bitches,You got to keep bubblin on em,Platinum doublin on em, fuck these niggas,Hey yo, I bumped into these cat an' they was like,,""Yeah, what up wit that nigga Puff he swear he nice"",I said yo, the brother dont swear he nice he knows he nice,You public enemy number one right now,But Fuck that there spit that hydro-ghetto shit,(Puff Daddy),Let's go,That's that shit right here, whom shall I fear,Throw your guns in the air,Socialize, get down, let your ssoouull lead the way,Cause i'm that enemy that you can't see,But you wanna be  you ain't shit to me,Playa, It ain't hard for you to get to me,Playa, my real dogs  they'll spit for me,So if you want whats mine, you gots to have the heart,I've seen em come and I've seen em part,If you ain't want beef then why did you start?,Front from the light catch shots after dark,Suffer, duck or you'll catch these,On the spot, red dots make em all believe,Ain't nobody kicking the rhymes like these,See I do the things that they can't achieve,So don't start bassin' n' I'll start pacing,Bets on that you'll be disgracing,More hotter than the sun,I'm living on the run,Because i'm public enemy number one,Chorus:,One,One,One,One,One,One,One,One,One,One,(Puff Daddy),Let me ask you, what you got against me?,Is it my girl or is it the bentley?,Is it my house or maybe its all three,I just came up and you're all against me,Now ask yourself, why is he number one?,Now ask yourself, who's done what he's done?,Then ask yourself, you're fit for the long run?,You think its a game cause you fucked the wrong one,Always with God and I don't swing solo,Never back down when I gotta throw dolo,Wanna see me out, but I just won't go though,Pretty young things wanna have my photo,One in the room hangin' on the wall,In rememberance that I rocked 'em all,Got no time for those that think small,Grill me in the club cause they can't ball,Hate shot callers,Hate them ballers,Back in control now I call orders,It's no fun fleeing under the gun ,Cause they got me public enemy number one,Chorus,(Puff Daddy),All you suckers, liars, court testifiers,Wanna infiltrate and break my empire,I spit lines, hit rhymes,Keep dimes sweating,Giving them the juice that they're not gettin',A bona fide playa, now who got the flavor,A non stop, rhythm rock, poetry sayer,I'm the life saver, the New York mayor,Before you try me, you better say your prayers,My word to the wise is: ""Do not cry"",You know that i'm gone then say don't die,I take what I find, put a beat to they rhyme,Thought it was over but I crept from behind,Wanna try to stop me from speaking my mind,Almost 2000 and running out of time,Almost to the point when I wanna bust nines,A lot of strange faces, I can only trust mine,Soldiers in position all on the front line,Don't make a move till I give them the sign,Known as the poetical, lyrical, miracle son,Because i'm public enemy number one,Chorus,(Hurricane G),Yeah yeah, that's right Puff,That's what I'm talkin about love,Sparklin and glistenin on these motherfuckers,These niggas is walkin around like little bitches,Talkin about what you got and what they ain't got,They got a little jealous and wanna bring you down,But fuck dat, they just mad,Cause you got all the ladies,And you pushin them bentleys, not mercedes, bentleys,You know? and thats just the way the story goes,And thats just the way the story goes,Fuck you niggas and hoes,(Puff Daddy),You think i'ma come this far and let you niggas stop me now?,Haha picture that....number one, number one, number one,B-I-G forever... rock on
,
,
",Puff Daddy:PE 2000
,Puff Daddy,"(Puffy),Cohiba cigars, spittin' 16 bars,,Spit on a dial, my Chopard,See the reflection of the gods,Spill Louie because, I'm supposed to, none close to,Me flow hotter, see me in any way shape, don't bother - showstopper,As for your hoe, cock the rhymes I wrote, murda like shocka,Deem these bitches, stay on the penis,I went from the Vernon, the curve servin', paper earnin',Got Arabians smugglin' dope in they turban,Sit with two techs in my duplex, bulletproof vest,In the shoot fest with the law,Got it all, want more, future foreseen,Keep the city how for Louie XIV,Rob, Dep, and Shyne bring Bad Boy more cream,Uncut hits nigga, lyrical morphine,The overboss, fuck the cost, I 'ford it,Next year, number 1 on the Forbe's list,motherfuckas,(Chorus),The hoes, the clothes, the cars, the loot,Public Enemy Number One,The plaques and the macs, bitch check my movies, uh,Public Enemy Number One,You can say what you want when you talk about me,Public Enemy Number One,You know where I be, it ain't hard to find me,Public Enemy Number One,(Shyne),Once again it's Shyne and, rhymin',Remarkable timin',Tryin' to sit up on the charts with a diamond,Bottom line, ya teams get splashed with macs,17 caps and cats, for runnin' with my image,Y'all finish,Hence the don, doing two-fifteen on a autobon,Louie Vittons, skunk on the back,The flyest, tryin' to tell y'all motherfuckers can't deny us,Fuckin' right, when God made me, He was biased,No lies, yo highness with the most mob ties,In the metropolitan, platinum child from the home of Chris Wallace,So how could I not be hot?,That's like Puff in the summertime without a drop,Uncle Paul, posted up, without a glocks,I chew coals & spit diamonds,Jacob got nothin' on me, top ranks, stop banks,(Chorus),The hoes, the clothes, the cars, the loot,Public Enemy Number One,The plaques and the macs, bitch check my movies, uh,Public Enemy Number One,You can say what you want when you talk about me,Public Enemy Number One,You know where I be, it ain't hard to find me,Public Enemy Number One,(Shyne),Rather its all from the guns to the brawl,Coke to the alcohol, this young nigga want it all,Time runnin' out on my front, nigga in pursuit of bigger things,Arm, neck glitterin', shiverin',(Puffy),Fuck bein' broke,Give that bitch a girdle tell her, ""Transport my coke"",On to Peter Pan, so we can get the two seater,And lay up in the trunk for months,Increase the lease, yeah, I got to eat,(Shyne),Streets to Greece, stay up in the tape deck on seek, repeat,Motion picture, my movie so sick, 4,5,6, ya die quick,Y'all niggas ride dick, you test me, I wish,I love to drill shit, kill shit, real quick,On some top bill shit, half a mil with,(Puffy),Soft or hard top, sedan or coupes be trial,Every time, the law got too many loops,Fuck my bitches in groups menaga,Pimpin' ain't easy, but monogamy's harder,Jets we charter, bring the slaughter,(Shyne),Million dollar bracelets,Your favorite DJ couldn't fade this, come on,(Chorus 2x),The hoes, the clothes, the cars, the loot,Public Enemy Number One,The plaques and the macs, bitch check my movies, uh,Public Enemy Number One,You can say what you want when you talk about me,Public Enemy Number One,You know where I be, it ain't hard to find me,Public Enemy Number One
,
,
",Puff Daddy:P.E. 2000 Lost Remix
